iteration,residual_inf,revelation_deficit,max_fr_error
37.0,0.00029345854196989596,0.00022217539297475497,0.16869306166379472
38.0,0.00020509233407710326,0.0002219493089714586,0.16877621939783582
39.0,0.00014283433929150602,0.00022174220541926193,0.16887100670058797
40.0,0.00010002961850517911,0.00022160237074919653,0.1689386992082269
41.0,6.977404198700576e-05,0.00022150223450312367,0.16898989331462155
42.0,4.8468713342034175e-05,0.00022143409530162028,0.1690279454685335
43.0,3.368465426142886e-05,0.0002213835244666562,0.169056569664213
44.0,2.3457481005725866e-05,0.00022134638855608735,0.16908004186348546
45.0,1.6116086161213627e-05,0.00022135042296111962,0.169088986379632
46.0,1.0935555979002531e-05,0.00022137622246476418,0.16908490071507887
47.0,9.81267096056282e-06,0.0002214029089713243,0.16908172084209416
48.0,8.795257972871173e-06,0.00022140733294728765,0.16908880950463934
49.0,7.453317782013524e-06,0.00022139821453093234,0.16910112426061674
50.0,6.120481972016201e-06,0.00022139639938834055,0.16911658438735022
51.0,4.563973602988991e-06,0.00022139475705762468,0.16913362936987708
52.0,3.318477760472227e-06,0.0002213945402471662,0.16914871090188466
53.0,2.466854540861263e-06,0.00022140340883791687,0.16915645941818724
54.0,1.9156904400019492e-06,0.00022141378078555096,0.16916114343822186
55.0,1.4952672109935783e-06,0.0002214244736434834,0.16916431077356087
56.0,1.1403169694057524e-06,0.00022143418305853313,0.16916670601908212
57.0,8.485147480752353e-07,0.00022144432578063977,0.16916823614682897
58.0,6.134609022434567e-07,0.00022145250117444615,0.16916939158632882
59.0,4.43262928806476e-07,0.0002214592542013616,0.16917038753883407
60.0,3.289707620202087e-07,0.00022146481330242995,0.16917113600019718
61.0,2.535923026014686e-07,0.00022146919250709551,0.16917168406201288
62.0,2.0144567580704376e-07,0.0002214726725420224,0.16917211248656983
63.0,1.6385473750046842e-07,0.00022147552623752453,0.1691725747602001
64.0,1.2892190243141144e-07,0.00022147780253589655,0.1691729540561101
65.0,9.657086919023783e-08,0.00022147955306062173,0.16917324547996682
66.0,7.181241679088401e-08,0.00022148095642848808,0.16917348368826035
67.0,5.358862076310089e-08,0.0002214820293948705,0.16917366443098814
68.0,4.001334769077047e-08,0.0002214828450664008,0.16917379738055227
69.0,2.985520997089708e-08,0.0002214834730431825,0.16917388952047274
70.0,2.234421825342281e-08,0.00022148394927146153,0.16917395285559933
71.0,1.6935510938065335e-08,0.00022148432867163947,0.16917399001614664
72.0,1.2931532067383955e-08,0.00022148464572036008,0.16917401067676585
73.0,9.825928681816976e-09,0.00022148493586715556,0.16917402401490644
74.0,7.493579146089502e-09,0.00022148515911390998,0.16917403522939023
75.0,5.699169192130427e-09,0.00022148532759846962,0.16917404435686834
76.0,4.269710973670016e-09,0.000221485452255199,0.16917405089703108
77.0,3.146317373303731e-09,0.00022148554417966704,0.16917405568359278
78.0,2.315066027769319e-09,0.00022148561159529567,0.16917405922095086
79.0,1.6957091841796057e-09,0.00022148565965141032,0.1691740617749985
80.0,1.2304438024024478e-09,0.000221485694615553,0.16917406348033748
81.0,9.029077485678272e-10,0.00022148572164282232,0.1691740647100809
82.0,6.710061950521151e-10,0.00022148574284674982,0.16917406562908088
83.0,5.020383553322461e-10,0.0002214857587210517,0.16917406631584542
84.0,3.7415698317389e-10,0.0002214857708097151,0.16917406684224334
85.0,2.7936436497455475e-10,0.0002214857800115766,0.1691740672573777
86.0,2.0868712313770743e-10,0.00022148578736680413,0.1691740676616339
87.0,1.5258661001382734e-10,0.00022148579299419158,0.16917406803406587
88.0,1.1163477781073183e-10,0.00022148579734582174,0.1691740684113231
89.0,8.725746167281834e-11,0.0002214858006306386,0.1691740687286779
